Search:,Year,Semester
SOCI 199H (Section 32),40837,Fully Online,Senior Honors Project,,3.0,SUP,TBA,TBA,Staff,ONLINE,08/21/24-12/09/24,2,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RD - Requires department approval.,2024,Fall
RE - Requires negotiated agreements or contracts. Consult department.,2024,Fall
RH - Honors course. Requires department approval.,2024,Fall
RO - Not available to Open University students.,2024,Fall
SOCI 199H (Section 33),40840,Fully Online,Senior Honors Project,,3.0,SUP,TBA,TBA,Staff,ONLINE,08/21/24-12/09/24,2,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RD - Requires department approval.,2024,Fall
RE - Requires negotiated agreements or contracts. Consult department.,2024,Fall
RH - Honors course. Requires department approval.,2024,Fall
RO - Not available to Open University students.,2024,Fall
SOCI 80 (Section 01),47538,In Person,Social Problems,GE: D,3.0,LEC,TR,10:30AM-11:45AM,Mark Pasion,CL234,08/21/24-12/09/24,0,2024,Fall
SOCI 80 (Section 02),47540,In Person,Social Problems,GE: D,3.0,LEC,TR,12:00PM-01:15PM,Mark Pasion,CL234,08/21/24-12/09/24,2,2024,Fall
SOCI 80 (Section 04),50798,Hybrid,Social Problems,GE: D,3.0,LEC,W,2024,Fall
TBA,W,2024,Fall
TBA,Mark Pasion / Mark Pasion,DMH356,2024,Fall
SOCS 137 (Section 01),44183,In Person,California History for Teachers,,3.0,LEC,MW,2024,Fall
TBA,MW,2024,Fall
TBA,Wendy Rouse,DMH163,2024,Fall
SOCS 138 (Section 01),44051,In Person,US History for Teachers,GE: S,3.0,LEC,M,06:00PM-08:45PM,Bonnie Belshe,DMH163,08/21/24-12/09/24,10,2024,Fall
SOCS 138 (Section 02),44184,In Person,US History for Teachers,GE: S,3.0,LEC,T,06:00PM-08:45PM,Bonnie Belshe,DMH163,08/21/24-12/09/24,3,2024,Fall
SOCS 139 (Section 01),44057,In Person,World History for Teachers,GE: V,3.0,LEC,T,06:00PM-08:45PM,Jane Narveson,DMH354,08/21/24-12/09/24,1,2024,Fall
SOCS 139 (Section 02),44947,In Person,World History for Teachers,GE: V,3.0,LEC,R,06:00PM-08:45PM,Jane Narveson,DMH354,08/21/24-12/09/24,13,2024,Fall
SOCS 15 (Section 01),49703,In Person,Statistical Applications in the Social Sciences,GE: B4,3.0,LEC,M,06:00PM-08:45PM,Jose Bautista,DMH226A,08/21/24-12/09/24,27,PV - Prerequisite courses required. See course description.,2024,Fall
