Search:,Year,Semester
MATH 42X (Section 09),50342,In Person,Discrete Mathematics,,3.0,LEC,MW,01:30PM-02:45PM,Giang Le,MH520,08/21/24-12/09/24,5,2024,Fall
MATH 42X (Section 66),48701,In Person,Discrete Mathematics,,3.0,LEC,TR,12:00PM-01:15PM,Sogol Jahanbekam,MH424,08/21/24-12/09/24,1,2024,Fall
MATH 42X (Section 69),49251,In Person,Discrete Mathematics,,3.0,LEC,MW,10:30AM-11:45AM,Sogol Jahanbekam,SH314,08/21/24-12/09/24,0,2024,Fall
MATH 50 (Section 01),49619,In Person,Scientific Computing I,,2.0,LEC,R,09:30AM-10:20AM,Qian Tan,DH614,08/21/24-12/09/24,6,2024,Fall
MATH 50 (Section 02),49620,In Person,Scientific Computing I,,2.0,LAB,R,10:30AM-01:15PM,Qian Tan,DH614,08/21/24-12/09/24,6,2024,Fall
MATH 70 (Section 01),44398,In Person,Mathematics for Business,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Minh Vu,MH423,08/21/24-12/09/24,0,2024,Fall
MATH 70 (Section 02),44399,In Person,Mathematics for Business,GE: B4,3.0,LEC,MW,12:00PM-01:15PM,Tuanh Nguyen,MH423,08/21/24-12/09/24,0,2024,Fall
MATH 70 (Section 03),44400,In Person,Mathematics for Business,GE: B4,3.0,LEC,MW,01:30PM-02:45PM,Bem Cayco,MH424,08/21/24-12/09/24,0,2024,Fall
MATH 70 (Section 04),44401,In Person,Mathematics for Business,GE: B4,3.0,LEC,MW,03:00PM-04:15PM,Abera Jiru,MH423,08/21/24-12/09/24,1,2024,Fall
MATH 70 (Section 05),44402,In Person,Mathematics for Business,GE: B4,3.0,LEC,MW,04:30PM-05:45PM,Abera Jiru,MH423,08/21/24-12/09/24,1,2024,Fall
MATH 70 (Section 06),44403,In Person,Mathematics for Business,GE: B4,3.0,LEC,MW,06:00PM-07:15PM,Albert Chang,MH423,08/21/24-12/09/24,1,2024,Fall
MATH 70 (Section 07),44404,In Person,Mathematics for Business,GE: B4,3.0,LEC,TR,09:00AM-10:15AM,Minh Vu,MH423,08/21/24-12/09/24,2,2024,Fall
MATH 70 (Section 08),44405,In Person,Mathematics for Business,GE: B4,3.0,LEC,TR,10:30AM-11:45AM,Angela Tran,MH423,08/21/24-12/09/24,1,2024,Fall
MATH 70 (Section 09),44406,In Person,Mathematics for Business,GE: B4,3.0,LEC,TR,12:00PM-01:15PM,Minh Vu,MH423,08/21/24-12/09/24,0,2024,Fall
MATH 70 (Section 10),44407,In Person,Mathematics for Business,GE: B4,3.0,LEC,TR,01:30PM-02:45PM,Misako Van Der Poel,MH423,08/21/24-12/09/24,1,2024,Fall
MATH 70 (Section 11),44408,In Person,Mathematics for Business,GE: B4,3.0,LEC,TR,03:00PM-04:15PM,Albert Chang,MH423,08/21/24-12/09/24,0,2024,Fall
MATH 70 (Section 12),50778,In Person,Mathematics for Business,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Lining Wang,BBC130,08/21/24-12/09/24,0,2024,Fall
MATH 70 (Section 13),50842,In Person,Mathematics for Business,GE: B4,3.0,LEC,MW,01:30PM-02:45PM,Lining Wang,SH346,08/21/24-12/09/24,0,2024,Fall
MATH 70W (Section 01),44420,In Person,Mathematics for Business Workshop,,1.0,LAB,MW,01:30PM-02:45PM,Michael Onuoha,SCI321,08/21/24-12/09/24,0,2024,Fall
MATH 70W (Section 02),44421,In Person,Mathematics for Business Workshop,,1.0,LAB,MW,03:00PM-04:15PM,Shaifali Singh,SCI321,08/21/24-12/09/24,3,2024,Fall
MATH 70W (Section 03),44422,In Person,Mathematics for Business Workshop,,1.0,LAB,MW,04:30PM-05:45PM,Kevin Pham,SCI321,08/21/24-12/09/24,2,2024,Fall
MATH 70W (Section 04),44423,In Person,Mathematics for Business Workshop,,1.0,LAB,TR,09:00AM-10:15AM,Mohammed Yahdi,SCI321,08/21/24-12/09/24,0,2024,Fall
MATH 70W (Section 05),44424,In Person,Mathematics for Business Workshop,,1.0,LAB,TR,01:30PM-02:45PM,Shaifali Singh,SCI321,08/21/24-12/09/24,0,2024,Fall
MATH 70W (Section 06),44425,In Person,Mathematics for Business Workshop,,1.0,LAB,TR,04:30PM-05:45PM,Shaifali Singh,SCI321,08/21/24-12/09/24,0,2024,Fall
MATH 70W (Section 07),50751,In Person,Mathematics for Business Workshop,,1.0,LAB,MW,09:00AM-10:15AM,Mohammed Yahdi,MH223,08/21/24-12/09/24,1,2024,Fall
MATH 70W (Section 08),50821,In Person,Mathematics for Business Workshop,,1.0,LAB,MW,04:30PM-05:45PM,Nathan Samarasena,MH233,08/21/24-12/09/24,4,2024,Fall
MATH 70X (Section 01),44409,In Person,Mathematics for Business,GE: B4,3.0,LEC,MW,10:30AM-11:45AM,Minh Vu,MH423,08/21/24-12/09/24,1,2024,Fall
MATH 70X (Section 02),44410,In Person,Mathematics for Business,GE: B4,3.0,LEC,MW,12:00PM-01:15PM,Tuanh Nguyen,MH423,08/21/24-12/09/24,0,2024,Fall
MATH 70X (Section 03),44411,In Person,Mathematics for Business,GE: B4,3.0,LEC,MW,01:30PM-02:45PM,Bem Cayco,MH424,08/21/24-12/09/24,2,2024,Fall
MATH 70X (Section 04),44412,In Person,Mathematics for Business,GE: B4,3.0,LEC,MW,03:00PM-04:15PM,Abera Jiru,MH423,08/21/24-12/09/24,0,2024,Fall
MATH 70X (Section 05),44413,In Person,Mathematics for Business,GE: B4,3.0,LEC,MW,04:30PM-05:45PM,Abera Jiru,MH423,08/21/24-12/09/24,0,2024,Fall
MATH 70X (Section 06),44414,In Person,Mathematics for Business,GE: B4,3.0,LEC,MW,06:00PM-07:15PM,Albert Chang,MH423,08/21/24-12/09/24,1,2024,Fall
MATH 70X (Section 07),44415,In Person,Mathematics for Business,GE: B4,3.0,LEC,TR,09:00AM-10:15AM,Minh Vu,MH423,08/21/24-12/09/24,0,2024,Fall
MATH 70X (Section 08),44416,In Person,Mathematics for Business,GE: B4,3.0,LEC,TR,10:30AM-11:45AM,Angela Tran,MH423,08/21/24-12/09/24,0,2024,Fall
MATH 70X (Section 09),44417,In Person,Mathematics for Business,GE: B4,3.0,LEC,TR,12:00PM-01:15PM,Minh Vu,MH423,08/21/24-12/09/24,0,2024,Fall
MATH 70X (Section 10),44418,In Person,Mathematics for Business,GE: B4,3.0,LEC,TR,01:30PM-02:45PM,Misako Van Der Poel,MH423,08/21/24-12/09/24,4,2024,Fall
