Search:,Year,Semester
EDCO 244 (Section 02),44625,In Person,Cultural Perspectives in Counseling,,3.0,LEC,W,07:00PM-09:45PM,Grace Poon Ghaffari,SH434,08/21/24-12/09/24,18,2024,Fall
EDCO 248 (Section 01),49023,In Person,Dynamics of Behavior and Development,,3.0,SEM,R,07:00PM-09:45PM,Zachary Mcniece,SH434,08/21/24-12/09/24,0,2024,Fall
EDCO 266 (Section 01),40107,Hybrid,Education and Career Planning,,3.0,SEM,M,04:00PM-06:45PM,Xiaolu Hu,,08/21/24-12/09/24,5,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDCO 267 (Section 81),40179,Fully Online,Practicum in Lifespan and Career Development,,3.0,SEM,M,04:00PM-06:45PM,Lorri Capizzi,ONLINE,08/21/24-12/09/24,7,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDCO 268 (Section 01),48537,In Person,Lifespan Development,,3.0,LEC,T,04:00PM-06:45PM,Dina Cunha,SH434,08/21/24-12/09/24,0,2024,Fall
EDCO 279 (Section 01),40891,In Person,Advanced Group Process Theory and Practice,,3.0,SEM,T,04:00PM-06:45PM,Zachary Mcniece,SH314,08/21/24-12/09/24,14,RO - Not available to Open University students.,2024,Fall
EDCO 279 (Section 02),44062,Hybrid,Advanced Group Process Theory and Practice,,3.0,SEM,W,04:00PM-06:45PM,Kyoung Mi Choi,,08/21/24-12/09/24,7,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDCO 282 (Section 81),44631,Fully Online,Assessment for Counselors,,3.0,LEC,M,07:00PM-09:45PM,Michael Mann Stock,ONLINE,08/21/24-12/09/24,1,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
EDCO 283 (Section 81),43153,Fully Online,Advanced Educational Assessment,,3.0,SEM,M,04:00PM-06:45PM,Erika Zepeda,ONLINE,08/21/24-12/09/24,3,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
EDCO 283 (Section 82),46762,Fully Online,Advanced Educational Assessment,,3.0,SEM,R,07:00PM-09:45PM,Erika Zepeda,ONLINE,08/21/24-12/09/24,12,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
EDCO 285 (Section 81),46763,Fully Online,Trauma Counseling a Crisis Intervention,,3.0,LEC,T,07:00PM-09:45PM,Devon Hibbert,ONLINE,08/21/24-12/09/24,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
EDCO 285 (Section 82),49914,Fully Online,Trauma Counseling a Crisis Intervention,,3.0,LEC,M,07:00PM-09:00PM,Devon Hibbert,ONLINE,08/21/24-12/09/24,2,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
EDCO 286 (Section 01),42843,In Person,Organizational Change and Development,,3.0,LEC,W,07:00PM-09:45PM,Veneice Guillory-Lacy,SH431,08/21/24-12/09/24,0,2024,Fall
EDCO 287 (Section 81),48645,Fully Online,Comprehensive School Counseling Analysis,,3.0,LEC,T,07:00PM-09:45PM,Xiaolu Hu,ONLINE,08/21/24-12/09/24,1,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
EDCO 288 (Section 81),44596,Fully Online,Seminar in Counseling Theory and Practice,,3.0,SEM,R,04:00PM-06:45PM,Kyoung Mi Choi,ONLINE,08/21/24-12/09/24,1,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
EDCO 289 (Section 02),49894,In Person,Seminar in Professional Counseling,,3.0,SEM,T,04:00PM-06:45PM,Grace Poon Ghaffari,SH411,08/21/24-12/09/24,18,2024,Fall
EDCO 292 (Section 01),43232,Hybrid,Supervised Experience in Counseling,,3.0,SUP,R,04:00PM-06:45PM,Aubrey Uresti,,08/21/24-12/09/24,0,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDCO 292 (Section 02),41134,Hybrid,Supervised Experience in Counseling,,3.0,SUP,R,07:00PM-09:45PM,Dolores Mena,,08/21/24-12/09/24,0,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDCO 292 (Section 03),41132,Hybrid,Supervised Experience in Counseling,,3.0,SUP,W,07:00PM-09:45PM,Brenda Garibay,,08/21/24-12/09/24,0,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDCO 292 (Section 04),41133,Hybrid,Supervised Experience in Counseling,,3.0,SUP,R,04:00PM-06:45PM,Dina Cunha,,08/21/24-12/09/24,0,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDCO 292 (Section 05),41135,Hybrid,Supervised Experience in Counseling,,3.0,SUP,R,07:00PM-09:45PM,Francisca Martinez Garcia,,08/21/24-12/09/24,0,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDCO 292 (Section 06),41136,Hybrid,Supervised Experience in Counseling,,3.0,SUP,R,07:00PM-09:45PM,Latisha Roberts,,08/21/24-12/09/24,0,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDCO 292 (Section 07),48688,Hybrid,Supervised Experience in Counseling,,3.0,SUP,T,07:00PM-09:45PM,Zachary Mcniece,,08/21/24-12/09/24,0,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDCO 292 (Section 81),48689,Fully Online,Supervised Experience in Counseling,,3.0,SUP,F,04:00PM-06:45PM,Xiaolu Hu,ONLINE,08/21/24-12/09/24,0,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDCO 294 (Section 01),44072,Hybrid,Practicum in Self-Development,,3.0,SEM,R,04:00PM-06:45PM,Dolores Mena,,08/21/24-12/09/24,0,"HYBRID - Designated day/time online meetings, with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/cfeti",2024,Fall
EDCO 298 (Section 81),41137,Fully Online,Special Studies in Counselor Education,,3.0,SUP,TBA,TBA,Jason Laker,ONLINE,08/21/24-12/09/24,5,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDCO 298 (Section 82),41138,Fully Online,Special Studies in Counselor Education,,3.0,SUP,TBA,TBA,Xiaolu Hu,ONLINE,08/21/24-12/09/24,1,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDCO 4 (Section 01),43546,In Person,"Personal, Academic and Career Exploration",GE: E,3.0,LEC,MW,09:00AM-10:15AM,Jimma Cortes-Smith,SH431,08/21/24-12/09/24,0,2024,Fall
EDCO 4 (Section 02),40447,In Person,"Personal, Academic and Career Exploration",GE: E,3.0,LEC,MW,10:30AM-11:45AM,Amna Jaffer,SH431,08/21/24-12/09/24,0,2024,Fall
EDCO 4 (Section 03),43917,In Person,"Personal, Academic and Career Exploration",GE: E,3.0,LEC,MW,12:00PM-01:15PM,Amna Jaffer,SH431,08/21/24-12/09/24,0,2024,Fall
EDCO 4 (Section 04),40448,In Person,"Personal, Academic and Career Exploration",GE: E,3.0,LEC,TR,09:00AM-10:15AM,Michele Burns,SH431,08/21/24-12/09/24,0,2024,Fall
EDCO 4 (Section 05),40890,In Person,"Personal, Academic and Career Exploration",GE: E,3.0,LEC,TR,10:30AM-11:45AM,Michele Burns,SH431,08/21/24-12/09/24,0,2024,Fall
EDCO 4 (Section 06),42840,In Person,"Personal, Academic and Career Exploration",GE: E,3.0,LEC,TR,12:00PM-01:15PM,Michele Burns,SH431,08/21/24-12/09/24,0,2024,Fall
EDCO 4 (Section 07),45496,In Person,"Personal, Academic and Career Exploration",GE: E,3.0,LEC,TR,01:30PM-02:45PM,Grace Poon Ghaffari,SH431,08/21/24-12/09/24,0,2024,Fall
EDCO 4 (Section 08),50688,In Person,"Personal, Academic and Career Exploration",GE: E,3.0,LEC,MW,01:30PM-02:45PM,Michele Burns,SH431,08/21/24-12/09/24,0,2024,Fall
EDCO 4 (Section 09),50704,In Person,"Personal, Academic and Career Exploration",GE: E,3.0,LEC,MW,10:30AM-11:45AM,Michele Burns,SH311,08/21/24-12/09/24,0,2024,Fall
EDD 502 (Section 01),43634,Hybrid,Qualitative Methods in Educational Research,,3.0,LEC,M,2024,Fall
TBA,M,2024,Fall
TBA,Liliana Castrellon,SH448,2024,Fall
IJ - Contact instructor for meeting dates.,2024,Fall
EDD 502 (Section 80),47523,Fully Online,Qualitative Methods in Educational Research,,3.0,LEC,W,04:30PM-08:30PM,Rebeca Burciaga,ONLINE,08/21/24-12/09/24,2,2024,Fall
IJ - Contact instructor for meeting dates.,2024,Fall
EDD 510 (Section 01),45525,Hybrid,Educational Leadership: Theory and Practice,,3.0,LEC,S,2024,Fall
TBA,S,2024,Fall
TBA,Arnold Danzig / Arnold Danzig,SH331,2024,Fall
IJ - Contact instructor for meeting dates.,2024,Fall
EDD 510 (Section 80),47529,Fully Online,Educational Leadership: Theory and Practice,,3.0,LEC,S,09:00AM-01:00PM,Arnold Danzig,ONLINE,08/21/24-12/09/24,2,2024,Fall
IJ - Contact instructor for meeting dates.,2024,Fall
EDD 515 (Section 01),47880,Hybrid,"Leadership, Diversity, and Culture: Family, School and Community Connections",,3.0,LEC,R,2024,Fall
TBA,R,2024,Fall
TBA,Rebeca Burciaga / Rebeca Burciaga,SH448,2024,Fall
IJ - Contact instructor for meeting dates.,2024,Fall
EDD 530 (Section 01),43637,Hybrid,"Assessment, Testing and Evaluation: Contexts and Implications for School Reform",,3.0,LEC,S,2024,Fall
TBA,S,2024,Fall
TBA,Seth Corrigan,SH448,2024,Fall
IJ - Contact instructor for meeting dates.,2024,Fall
EDD 598 (Section 04),47271,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Brent Duckor,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 05),47272,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Deanna Fassett,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 06),47273,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Veneice Guillory-Lacy,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 07),47274,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Lara Ervin Kassab,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 08),47275,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Sudha Krishnan,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 09),47276,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Saili Kulkarni,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 10),47277,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Maria Ledesma,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 11),47278,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Cara Maffini,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 12),47279,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Robert Marx [They/He],ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 13),47280,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Ferdinand Rivera,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 14),47281,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Ellen Middaugh,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 15),47282,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Eduardo Munoz-Munoz,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 16),47283,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Luis Poza,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 17),47284,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Emily Slusser,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 18),47285,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Grinell Smith,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 19),47286,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Allison Briceno,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 20),47287,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Rachel O'Malley,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 21),47288,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Colette Rabin,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 22),47289,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Wendy Quach (She/Her),ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 23),47290,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Melody Moh,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 24),50741,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Navrati Saxena,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 25),50742,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Cj Duh,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 26),50899,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Zachary Mcniece,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 598 (Section 28),50971,Fully Online,Dissertation Research Development,,1.0,SUP,TBA,TBA,Megan Thiele Strong,ONLINE,08/21/24-12/09/24,24,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDD 599 (Section 17),50875,Fully Online,Dissertation,,3.0,SUP,TBA,TBA,Rebeca Burciaga,ONLINE,08/21/24-12/09/24,0,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDLD 10 (Section 01),44187,In Person,Talking Back to Research: Critical Skills For Leaders,,3.0,SEM,T,2024,Fall
TBA,T,2024,Fall
TBA,Andrew Carter,SH230,2024,Fall
EDLD 10 (Section 02),50873,In Person,Talking Back to Research: Critical Skills For Leaders,,3.0,SEM,R,09:00AM-11:45AM,Veneice Guillory-Lacy,SH211,08/21/24-12/09/24,0,2024,Fall
EDLD 212 (Section 01),44676,Hybrid,"Diversity, Equity, and Social Justice in Higher Education",GWAR,3.0,SEM,T,04:00PM-08:00PM,Liliana Castrellon,,08/21/24-12/09/24,0,"HYBRID - Designated day/time online meetings, with occasional In Person meetings. May utilize Canvas. More info at sjsu.edu/cfeti",2024,Fall
EDLD 214 (Section 80),44678,Fully Online,Critical Data Analysis in Higher Education,,3.0,SEM,S,09:00AM-02:00PM,Cindy Escobedo,ONLINE,08/21/24-12/09/24,0,FULLY ONLINE - Designated day/time online meetings. May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
EDSE 102 (Section 80),42601,Fully Online,Intro to Language Development and Disability,GE: S,3.0,LEC,TBA,TBA,Alicia Henderson,ONLINE,08/21/24-12/09/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
EDSE 102 (Section 81),41885,Fully Online,Intro to Language Development and Disability,GE: S,3.0,LEC,TBA,TBA,Alicia Henderson,ONLINE,08/21/24-12/09/24,0,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
EDSE 102 (Section 82),50725,Fully Online,Intro to Language Development and Disability,GE: S,3.0,LEC,TBA,TBA,Alicia Henderson,ONLINE,08/21/24-12/09/24,1,FULLY ONLINE - NO designated day/time meetings (TBA). May utilize Canvas. More info at sjsu.edu/cfeti,2024,Fall
EDSE 105 (Section 03),47133,Hybrid,Supervision Induction Plan Evaluation,,6.0,SUP,M,2024,Fall
TBA,M,2024,Fall
TBA,Peg Hughes,SH414,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDSE 105 (Section 04),50872,Hybrid,Supervision Induction Plan Evaluation,,6.0,SUP,M,2024,Fall
TBA,M,2024,Fall
TBA,Laurene Beto / Laurene Beto,SH213,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDSE 108 (Section 01),44206,Hybrid,Assessing Young Children,,3.0,LEC,T,2024,Fall
TBA,T,2024,Fall
TBA,Heather Erba,SH315,2024,Fall
EDSE 124 (Section 01),48518,Hybrid,Teach for Social Justice: Language a Disability,GE: V,3.0,LEC,M,2024,Fall
TBA,M,2024,Fall
TBA,Sara Caniglia Schulte,SH230,2024,Fall
EDSE 14A (Section 01),40193,In Person,American Sign Language I,,3.0,SEM,MW,10:30AM-11:45AM,Everett Smith,SH230,08/21/24-12/09/24,0,2024,Fall
EDSE 14A (Section 02),40552,In Person,American Sign Language I,,3.0,SEM,MW,12:00PM-01:15PM,Everett Smith,SH230,08/21/24-12/09/24,0,2024,Fall
EDSE 14A (Section 03),41591,In Person,American Sign Language I,,3.0,SEM,TR,01:30PM-02:45PM,Everett Smith,SH230,08/21/24-12/09/24,0,2024,Fall
EDSE 14B (Section 01),40953,In Person,American Sign Language II,,3.0,SEM,TR,12:00PM-01:15PM,Everett Smith,SH230,08/21/24-12/09/24,8,2024,Fall
EDSE 154 (Section 01),42780,Hybrid,Advanced Fieldwork in ESN and ECSE,,6.0,SUP,R,2024,Fall
RO - Not available to Open University students.,2024,Fall
EDSE 154 (Section 02),47122,Hybrid,Advanced Fieldwork in ESN and ECSE,,6.0,SUP,R,2024,Fall
TBA,R,2024,Fall
TBA,Peg Hughes,SH348,2024,Fall
RO - Not available to Open University students.,2024,Fall
