Search:,Year,Semester
MATH 161A (Section 02),43525,In Person,Applied Probability and Statistics I,,3.0,SEM,MW,12:00PM-01:15PM,Andrea Gottlieb,MH320,08/21/24-12/09/24,0,2024,Fall
MATH 161A (Section 03),43526,In Person,Applied Probability and Statistics I,,3.0,SEM,MW,01:30PM-02:45PM,Peter Gao,MH320,08/21/24-12/09/24,1,2024,Fall
MATH 161A (Section 04),43527,In Person,Applied Probability and Statistics I,,3.0,SEM,MW,04:30PM-05:45PM,Andrea Gottlieb,MH320,08/21/24-12/09/24,0,2024,Fall
MATH 161A (Section 05),46847,In Person,Applied Probability and Statistics I,,3.0,SEM,MW,06:00PM-07:15PM,Andrea Gottlieb,MH320,08/21/24-12/09/24,0,2024,Fall
MATH 161A (Section 06),46958,In Person,Applied Probability and Statistics I,,3.0,SEM,TR,12:00PM-01:15PM,Olga Kovaleva,HGH124,08/21/24-12/09/24,0,2024,Fall
MATH 161A (Section 07),50706,In Person,Applied Probability and Statistics I,,3.0,SEM,TR,01:30PM-02:45PM,Bee Leng Lee,SH241,08/21/24-12/09/24,2,2024,Fall
MATH 161C (Section 01),47444,In Person,Applied Probability and Statistics III,,3.0,LEC,MW,10:30AM-11:45AM,Andrea Gottlieb,MH320,08/21/24-12/09/24,10,2024,Fall
MATH 162 (Section 01),41285,In Person,Statistics for Bioinformatics,,3.0,SEM,MW,09:00AM-10:15AM,Patrick Murphy,DH250,08/21/24-12/09/24,0,2024,Fall
MATH 163 (Section 01),43601,In Person,Probability Theory,,3.0,LEC,TR,03:00PM-04:15PM,Martina Bremer,MH320,08/21/24-12/09/24,6,2024,Fall
MATH 163 (Section 02),50708,In Person,Probability Theory,,3.0,LEC,TR,10:30AM-11:45AM,Martina Bremer,MH523,08/21/24-12/09/24,7,2024,Fall
MATH 163W (Section 02),50840,In Person,Probability Workshop,,1.0,LAB,TR,09:00AM-10:15AM,Martina Bremer,DH318,08/21/24-12/09/24,7,2024,Fall
MATH 167R (Section 01),44351,In Person,Statistical Programming with R,,3.0,LEC,MW,12:00PM-01:15PM,Peter Gao,SH346,08/21/24-12/09/24,2,2024,Fall
MATH 177 (Section 01),43531,In Person,Linear and Non-Linear Optimization,,3.0,DIS,MW,10:30AM-11:45AM,Mohammed Yahdi,SH241,08/21/24-12/09/24,10,2024,Fall
MATH 177 (Section 02),43532,In Person,Linear and Non-Linear Optimization,,3.0,DIS,MW,12:00PM-01:15PM,Mohammed Yahdi,SH242,08/21/24-12/09/24,5,2024,Fall
MATH 179 (Section 01),43639,In Person,Introduction to Graph Theory,,3.0,SEM,TR,09:00AM-10:15AM,Sogol Jahanbekam,MH223,08/21/24-12/09/24,0,2024,Fall
MATH 180 (Section 01),47214,In Person,Individual Studies,,1.0,SUP,TBA,TBA,Patrick Murphy,,08/21/24-12/09/24,1,RO - Not available to Open University students.,2024,Fall
MATH 180H (Section 01),47270,In Person,Individual Studies for Honors,,3.0,SEM,TBA,TBA,Cristina Tortora,,08/21/24-12/09/24,1,2024,Fall
MATH 180H (Section 02),50951,In Person,Individual Studies for Honors,,3.0,SEM,TBA,TBA,Liam Stanton,,08/21/24-12/09/24,2,RC - Requires department release of permission number.,2024,Fall
MATH 180R (Section 01),43791,In Person,Undergraduate Research in Mathematics,,3.0,SUP,TBA,TBA,Staff,,08/21/24-12/09/24,5,RO - Not available to Open University students.,2024,Fall
MATH 180R (Section 02),43792,In Person,Undergraduate Research in Mathematics,,3.0,SUP,TBA,TBA,Staff,,08/21/24-12/09/24,5,RO - Not available to Open University students.,2024,Fall
MATH 188I (Section 01),50923,In Person,Student Internships,,3.0,SUP,TBA,TBA,Cristina Tortora,,08/21/24-12/09/24,4,2024,Fall
RC - Requires department release of permission number.,2024,Fall
RO - Not available to Open University students.,2024,Fall
MATH 18A (Section 01),42937,In Person,College Algebra,GE: B4,3.0,SEM,MW,09:00AM-10:15AM,Komal Sanjaykumar Joshi,SCI242,08/21/24-12/09/24,1,2024,Fall
MATH 18A (Section 04),42940,In Person,College Algebra,GE: B4,3.0,SEM,MW,01:30PM-02:45PM,Nathan Samarasena,SCI242,08/21/24-12/09/24,0,2024,Fall
MATH 18A (Section 06),42942,In Person,College Algebra,GE: B4,3.0,SEM,MW,04:30PM-05:45PM,Monique Howe,SCI242,08/21/24-12/09/24,4,2024,Fall
MATH 18A (Section 07),42943,In Person,College Algebra,GE: B4,3.0,SEM,MW,06:00PM-07:15PM,Edric Dabu,SCI242,08/21/24-12/09/24,3,2024,Fall
MATH 18A (Section 09),42945,In Person,College Algebra,GE: B4,3.0,SEM,TR,10:30AM-11:45AM,Tyler Morales,SCI242,08/21/24-12/09/24,2,2024,Fall
MATH 18A (Section 12),43755,In Person,College Algebra,GE: B4,3.0,SEM,TR,03:00PM-04:15PM,Huiling Xie,SCI242,08/21/24-12/09/24,0,2024,Fall
MATH 18A (Section 13),43778,In Person,College Algebra,GE: B4,3.0,SEM,TR,04:30PM-05:45PM,Kyle Worley,SCI242,08/21/24-12/09/24,1,2024,Fall
MATH 18A (Section 14),44431,In Person,College Algebra,GE: B4,3.0,SEM,TR,06:00PM-07:15PM,Joshua Heytler,SCI242,08/21/24-12/09/24,1,2024,Fall
MATH 18A (Section 15),47053,In Person,College Algebra,GE: B4,3.0,SEM,MW,01:30PM-02:45PM,Bala Meghana Shivani Sripathi Panditharadhyula,SCI319,08/21/24-12/09/24,0,2024,Fall
MATH 18A (Section 16),47138,In Person,College Algebra,GE: B4,3.0,SEM,MW,03:00PM-04:15PM,Shaam Madhvani,SCI319,08/21/24-12/09/24,0,2024,Fall
MATH 18A (Section 17),47177,In Person,College Algebra,GE: B4,3.0,SEM,MW,04:30PM-05:45PM,Ariel Schreiman,SCI319,08/21/24-12/09/24,2,2024,Fall
MATH 18A (Section 18),48462,In Person,College Algebra,GE: B4,3.0,SEM,TR,01:30PM-02:45PM,William Hong,SCI319,08/21/24-12/09/24,0,2024,Fall
MATH 18A (Section 19),48463,In Person,College Algebra,GE: B4,3.0,SEM,TR,03:00PM-04:15PM,Kevin Nguyen,SCI319,08/21/24-12/09/24,0,2024,Fall
MATH 18A (Section 20),48464,In Person,College Algebra,GE: B4,3.0,SEM,TR,04:30PM-05:45PM,Kevin Nguyen,SCI319,08/21/24-12/09/24,0,2024,Fall
MATH 18A (Section 21),50507,In Person,College Algebra,GE: B4,3.0,SEM,MW,12:00PM-01:15PM,Maggie Selzer,SH238,08/21/24-12/09/24,0,2024,Fall
MATH 18A (Section 22),50508,In Person,College Algebra,GE: B4,3.0,SEM,TR,09:00AM-10:15AM,Fernando Mora,MH322,08/21/24-12/09/24,1,2024,Fall
MATH 18A (Section 23),50767,In Person,College Algebra,GE: B4,3.0,SEM,MW,10:30AM-11:45AM,Monique Howe,ENG403,08/21/24-12/09/24,1,2024,Fall
MATH 18A (Section 24),50771,In Person,College Algebra,GE: B4,3.0,SEM,TR,07:30AM-08:45AM,Jairo Martinez,MH424,08/21/24-12/09/24,2,2024,Fall
MATH 18A (Section 25),50914,In Person,College Algebra,GE: B4,3.0,SEM,MW,10:30AM-11:45AM,Hadley Debrine,ENG401,08/21/24-12/09/24,14,2024,Fall
MATH 18A (Section 62),48465,In Person,College Algebra,GE: B4,3.0,SEM,MW,10:30AM-11:45AM,Xiang Yao,SCI242,08/21/24-12/09/24,0,2024,Fall
MATH 18A (Section 63),48466,In Person,College Algebra,GE: B4,3.0,SEM,MW,12:00PM-01:15PM,Jeffrey Beckstrand,SCI242,08/21/24-12/09/24,0,2024,Fall
MATH 18A (Section 65),48467,In Person,College Algebra,GE: B4,3.0,SEM,MW,03:00PM-04:15PM,Devam Sanjay Sheth,SCI242,08/21/24-12/09/24,0,2024,Fall
MATH 18A (Section 68),48469,In Person,College Algebra,GE: B4,3.0,SEM,TR,09:00AM-10:15AM,Genevieve Nguyen,SCI242,08/21/24-12/09/24,0,2024,Fall
MATH 18A (Section 70),48472,In Person,College Algebra,GE: B4,3.0,SEM,TR,12:00PM-01:15PM,Nora Adadurova,SCI242,08/21/24-12/09/24,1,2024,Fall
MATH 18A (Section 71),44712,In Person,College Algebra,GE: B4,3.0,SEM,TR,01:30PM-02:45PM,Hao Thai,SCI242,08/21/24-12/09/24,0,2024,Fall
MATH 18AW (Section 02),50207,In Person,College Algebra Workshop,,1.0,LAB,TR,01:30PM-02:45PM,Timothy Hsu,WSQ001D,08/21/24-12/09/24,8,2024,Fall
MATH 18B (Section 01),44136,In Person,Trigonometry,,3.0,LEC,MW,09:00AM-10:15AM,Phuong Phan,SCI319,08/21/24-12/09/24,18,2024,Fall
MATH 18B (Section 02),47113,In Person,Trigonometry,,3.0,LEC,TR,12:00PM-01:15PM,Phuong Phan,SCI319,08/21/24-12/09/24,14,2024,Fall
MATH 19 (Section 01),45530,In Person,Precalculus,GE: B4,5.0,SEM,MTWR,09:00AM-09:50AM,Tuanh Nguyen,SCI253,08/21/24-12/09/24,2,2024,Fall
MATH 19 (Section 02),45531,In Person,Precalculus,GE: B4,5.0,LAB,MW,10:30AM-11:45AM,Maggie Selzer,SCI313,08/21/24-12/09/24,1,2024,Fall
MATH 19 (Section 03),45532,In Person,Precalculus,GE: B4,5.0,LAB,TR,10:30AM-11:45AM,Amelia Le,SCI313,08/21/24-12/09/24,1,2024,Fall
MATH 19 (Section 14),48739,In Person,Precalculus,GE: B4,5.0,LAB,MW,04:30PM-05:45PM,Marion Campisi,SCI313,08/21/24-12/09/24,1,2024,Fall
MATH 19 (Section 15),48742,In Person,Precalculus,GE: B4,5.0,LAB,TR,04:30PM-05:45PM,Anddy Archer,SCI313,08/21/24-12/09/24,0,2024,Fall
MATH 19 (Section 16),48743,In Person,Precalculus,GE: B4,5.0,SEM,MTWR,04:30PM-05:20PM,Albert Chang,SCI253,08/21/24-12/09/24,1,2024,Fall
